yield_mg_ha,prcp_mm_day,srad_w_m_2,swe_kg_m_2,tmax_deg_c,tmin_deg_c,vp_pa,soilpH,om_pct,soilk_ppm,soilp_ppm,pHom,soilpH^2,om_pct^2,p+k,norm_pk
5.592597251994084,3.134054794520548,305.3917808219178,5.6556712328767125,15.049808219178082,3.5696986301369864,981.8998082191781,6.5,3.4,114,38,22.1,42.25,11.56,152,0.5
6.084138838146745,3.134054794520548,305.3917808219178,5.6556712328767125,15.049808219178082,3.5696986301369864,981.8998082191781,6.5,3.4,114,38,22.1,42.25,11.56,152,0.5
4.158700293599999,3.134054794520548,305.3917808219178,5.6556712328767125,15.049808219178082,3.5696986301369864,981.8998082191781,6.5,3.4,114,38,22.1,42.25,11.56,152,0.5
3.0462906249159767,3.134054794520548,305.3917808219178,5.6556712328767125,15.049808219178082,3.5696986301369864,981.8998082191781,6.5,3.4,114,38,22.1,42.25,11.56,152,0.5
2.5443918841964495,3.134054794520548,305.3917808219178,5.6556712328767125,15.049808219178082,3.5696986301369864,981.8998082191781,6.5,3.4,114,38,22.1,42.25,11.56,152,0.5
5.866689365138463,3.134054794520548,305.3917808219178,5.6556712328767125,15.049808219178082,3.5696986301369864,981.8998082191781,6.5,3.4,114,38,22.1,42.25,11.56,152,0.5
1.170508120523077,3.134054794520548,305.3917808219178,5.6556712328767125,15.049808219178082,3.5696986301369864,981.8998082191781,6.5,3.4,114,38,22.1,42.25,11.56,152,0.5
2.4813747186639055,3.134054794520548,305.3917808219178,5.6556712328767125,15.049808219178082,3.5696986301369864,981.8998082191781,6.5,3.4,114,38,22.1,42.25,11.56,152,0.5
5.994865018618936,3.134054794520548,305.3917808219178,5.6556712328767125,15.049808219178082,3.5696986301369864,981.8998082191781,6.5,3.4,114,38,22.1,42.25,11.56,152,0.5
4.011297072523077,3.134054794520548,305.3917808219178,5.6556712328767125,15.049808219178082,3.5696986301369864,981.8998082191781,6.5,3.4,114,38,22.1,42.25,11.56,152,0.5
4.8349958339289945,3.134054794520548,305.3917808219178,5.6556712328767125,15.049808219178082,3.5696986301369864,981.8998082191781,6.5,3.4,114,38,22.1,42.25,11.56,152,0.5
4.962558765454438,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,40.96,19.36,137,0.386861314
5.866752718668639,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,40.96,19.36,137,0.386861314
5.155821770799999,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,40.96,19.36,137,0.386861314
4.319773622807101,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,40.96,19.36,137,0.386861314
4.944811943259172,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,40.96,19.36,137,0.386861314
5.489657228333727,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,40.96,19.36,137,0.386861314
5.05365142892781,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,40.96,19.36,137,0.386861314
4.842321165753846,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,40.96,19.36,137,0.386861314
3.1991501963609466,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,40.96,19.36,137,0.386861314
5.98671086375503,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,40.96,19.36,137,0.386861314
4.91219933376213,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,40.96,19.36,137,0.386861314
2.966007220295858,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
4.93621659155503,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
5.847118449383433,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
6.094580229030769,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
6.120857687230769,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
4.15953823680355,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
4.537883998830769,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
5.52216555011361,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
5.934889411568047,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
5.529698418,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
5.496350786171598,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
6.107852495715977,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
5.86656970621065,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
5.834926991389349,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
3.1735164832189353,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
4.102671597694675,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
1.7369040995550296,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
6.038742454707693,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
4.879221330938461,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
5.0281901708355035,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
5.250033983236687,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
5.716397434414202,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
5.769700912769231,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
5.775942105164496,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
6.035309424986982,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,37.21,8.41,100,0.72
5.675168935991716,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.2113900287810653,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
5.3811286135668635,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
2.4245621982781067,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
2.547718710769231,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
5.430827993280474,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.183894524095858,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
5.3951002103218935,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
5.435008517633137,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
1.81578433272426,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.0486377340023663,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.9795399436071,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
2.398186529704142,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
5.113505875597633,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
5.168759102910059,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
2.6979349824568044,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.258852856397634,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.0685846939171597,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.2664759738650893,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.3827217478153844,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
2.773219085,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.4919206538461536,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.27342794443787,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
2.69021781,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.2538527479183434,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.787227375029586,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.154387134147928,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.666703404,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.104942951110059,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.5924365949538464,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.5048103661017755,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.7920036036449702,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.337961098614201,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.25389341204852,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
2.3613187057467457,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.258816047308875,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.541461804094675,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.519674335588166,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.0032565538023674,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
1.987606766676923,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
2.4788690068662724,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
2.8405073910769234,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.4962719475443786,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
2.3712687247846156,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.6558111627905325,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
5.993407946556213,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.05906718647929,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.4452043194710065,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
5.077536359692308,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.37190368500355,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.630129711833136,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.139935140355029,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.6115503168284024,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.7882879462284023,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.968578606307692,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
6.094055093609468,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.3722355275147935,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
5.840582429275741,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.207332373295857,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
2.538312195056805,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.859418560378698,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.547058191183432,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.022753286215385,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
2.318815847507692,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.268161275397633,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.501003347337279,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.8065152779408282,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.2511942357301775,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
5.865863871488758,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.2037944946568047,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
6.0079508975715985,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.242829904,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
1.735471204177515,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.921315075881657,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
5.235838552047337,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
1.918588172440237,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
5.4432935035644965,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.946007015701775,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
5.1729041194923076,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.8909144851136093,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.8559021941278107,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.642409216733728,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
1.8545127472899408,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
2.6369163845550294,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
5.32341991835858,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.040788398414201,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.520363287846154,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
2.958338571592899,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.110865484260355,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
5.459075002337278,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
6.146284604307692,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
4.742044506319528,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
3.471359281553846,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
2.241027113914793,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,42.25,4.41,156,0.858974359
