site,hybrid,yield_mg_ha,grain_moisture,prcp_mm_day,srad_w_m_2,swe_kg_m_2,tmax_deg_c,tmin_deg_c,vp_pa,soilpH,om_pct,soilk_ppm,soilp_ppm,pHom,pk,soilpH^2,om_pct^2,p+k,norm_pk,previous_crop,longitude,latitude,DAP
IAH3,BSSSC0_052/LH82,6.247447521,17.3,3.134054794520548,305.3917808219178,5.6556712328767125,15.049808219178082,3.5696986301369864,981.8998082191781,6.5,3.4,114,38,22.1,4332,42.25,11.56,152,0.5,soybean,-92.24139608,41.97577808,154
IAH3,WF9/MO17,6.090113653,18.6,3.134054794520548,305.3917808219178,5.6556712328767125,15.049808219178082,3.5696986301369864,981.8998082191781,6.5,3.4,114,38,22.1,4332,42.25,11.56,152,0.5,soybean,-92.24139608,41.97577808,154
IAH3,TX775/TX777,1.577479046,37.3,3.134054794520548,305.3917808219178,5.6556712328767125,15.049808219178082,3.5696986301369864,981.8998082191781,6.5,3.4,114,38,22.1,4332,42.25,11.56,152,0.5,soybean,-92.24139608,41.97577808,154
IAH3,BSSSC0_047/LH82,6.052163609,16.3,3.134054794520548,305.3917808219178,5.6556712328767125,15.049808219178082,3.5696986301369864,981.8998082191781,6.5,3.4,114,38,22.1,4332,42.25,11.56,152,0.5,soybean,-92.24139608,41.97577808,154
IAH3,W10001_0013/PHB47,4.148771146,18.3,3.134054794520548,305.3917808219178,5.6556712328767125,15.049808219178082,3.5696986301369864,981.8998082191781,6.5,3.4,114,38,22.1,4332,42.25,11.56,152,0.5,soybean,-92.24139608,41.97577808,154
IAH3,Z022E0027/PHZ51,5.043915407,19,3.134054794520548,305.3917808219178,5.6556712328767125,15.049808219178082,3.5696986301369864,981.8998082191781,6.5,3.4,114,38,22.1,4332,42.25,11.56,152,0.5,soybean,-92.24139608,41.97577808,154
IAH4,CG60/LH162,4.939178041,15.1,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,M0151/LH185,4.670173181,15.2,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHW53/PHZ51,4.933135882,15.3,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,W10001_0007/PHB47,6.269892657,15.3,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,M0116/PHZ51,5.450952242,14.9,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,Z022E0114/LH82,4.947716306,17.3,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHN11_LH145_0003/PHB47,5.373639016,14.7,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,CG44/LH162,3.161733235,14.5,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,CG104/LH82,5.990427928,14.9,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,PHW65_MOG_0271/LH198,5.105545433,18.7,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,TX775/TX777,2.229391724,36.3,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
IAH4,CH753-4/LH82,6.232629373,16.4,3.2904383561643837,306.766,4.8192876712328765,16.252547945205478,4.603506849315068,1058.0796164383562,6.4,4.4,95,42,28.16,3990,40.96,19.36,137,0.386861314,soybean,-91.4951794,41.19981657,150
INH1,CG60/PHZ51,2.87087755,12.7,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,LH82/TX777,5.266544217,20.8,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,Z022E0048/PHZ51,6.176671713,14.5,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,B73_PHG39-11/PHZ51,6.302599559,14.4,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,BSSSC0_023/LH82,6.244317484,13.8,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,154
INH1,Z013E0044/PB80,4.909746452,21.9,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,MOG_OH43_0071/LH185,4.889592714,14,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,CG60/LH162,2.834769869,13.1,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,B73_PHG39-10/PHZ51,6.319042159,13.4,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,MOG_LH123HT-200-1-1-1-1-B/LH195,6.17557554,19.1,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,W10004_0248/PHZ51,5.973536295,13.6,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,PH207_PHG47-16/PHB47,5.565390081,14,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,154
INH1,CG108/CG102,5.628439849,12.4,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,BSSSC0_002/LH82,3.103728505,13.6,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,LH195/PHZ51,4.107532583,15.6,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,LH57/LH195,1.690880143,13.2,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,PHN11_PHW65_0312/PB80,5.169196115,16.9,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,B73_PHG39-17/PHZ51,4.894954717,13.2,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,BSSSC0_023/PHZ51,5.188630077,14.5,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,PHW65_MOG_0012/LH198,5.960818045,12.7,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,PHR25/LH82,5.53939889,12.8,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,LH82/TX777,6.171388951,21,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,CG60/LH162,5.622892948,13.2,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
INH1,W10001_0031/PHB47,6.155950078,13.2,3.207178082191781,314.0379726027397,5.914904109589041,16.23057534246575,4.966493150684931,1071.2940547945204,6.1,2.9,86,14,17.69,1204,37.21,8.41,100,0.72,soybean,-87.00056,40.47666,153
KSH1,W10008_0099/PHB47,5.493147481,12.7,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,PHN11_PHW65_0323/LH195,3.155377412,14,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,Z022E0005/LH185,2.459489865,16.7,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,N542/PHB47,5.373594443,14.6,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,F42/MO17,4.193820727,15.7,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,Z013E0027/LH195,5.712856739,20.2,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,TX768/PHZ51,3.650912071,15.3,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,CML103/LH82,4.804130001,16.1,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,TX303/LH82,5.50009844,16.5,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,M162W/LH195,6.02451165,26,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,TX777/LH195,3.6104717,15.9,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,Z013E0055/PHZ51,6.230648337,18.8,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,R226/LH82,1.922729024,20.2,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,MO44_PHW65_0025/LH185,3.037852459,15.2,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,M162W/PHB47,2.533084522,20,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,GEMS-0182/PHZ51,5.16855558,16.4,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,W10004_0082/LH82,4.459806158,14.9,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,M0287/LH185,2.644727448,13.8,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,TX951/LH195,3.370539368,18.3,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,Z022E0149/PHZ51,2.070097456,14.9,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,B68/LH82,6.103890106,14.6,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,Z013E0026/LH82,3.232051754,14.6,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,PHW52/PHM49,3.920341203,15.4,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,W10001_0003/PHB47,3.955402236,14,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,B119/PHZ51,3.331468388,14.2,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,MOG_MO45-074-1-1-1-1-B/PHB47,2.773219085,15.5,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,Z013E0007/LH185,5.866609885,15.6,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,PHG80/PHZ51,2.69021781,15.5,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,BSSSC0_032/PHZ51,4.164797726,15.2,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,B73_NC230-059-1-1-1-1/LH185,4.145753368,19.2,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,2369/PHZ51,4.796867029,15.2,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,LH38/PHB47,3.666703404,15.5,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,BSSSC0_032/LH82,4.071216894,14.8,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,M0154/LH82,3.546272106,14.4,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,PHW30/LH82,3.78304964,15.3,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,B73_PHG39-22/LH82,4.307376179,14.9,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,LH82/PHB47,4.213997577,14.7,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,W10001_0012/PHB47,2.322833884,14.1,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,W10001_0022/PHB47,4.204088271,14.4,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,LH195/PHZ51,4.462250261,14,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,LH212HT/LH195,4.904968028,15.7,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,PHW53/LH82,1.994688501,15.8,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,LH195/LH38,2.891841862,17,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,MOG_MO45-074-1-1-1-1-B/LH198,4.518245065,16.9,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
KSH1,Z013E0044/LH195,3.716163265,20.5,3.028876712328767,320.1876712328767,3.2465753424657535,19.53572602739726,6.42358904109589,1165.0415342465753,6.5,2.1,145,11,13.65,1595,42.25,4.41,156,0.858974359,sorghum,-96.605189,39.215864,151
